rating,brand,title,raters,spec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 4460 (3.2 GHz),12 GB DDR3 2 TB HDD,Windows 10 Home,No Screen,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,DELL,,,Celeron G1820 (2.7 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit,"12""",Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i5 2400S (2.50 GHz),2 GB DDR3 250 GB HDD,Windows 7 Professional 32-Bit,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Celeron 3205U (1.5 GHz),2GB DDR3L,Google Chrome OS,No Screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Intel Core i5 4460 (3.2 GHz),8 GB DDR3 1 TB HDD,Windows 8.1 64-Bit,No Screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590T (2.0 GHz),8 GB DDR3 500 GB HDD,Windows 8.1 Pro 64-Bit,"21.5"" Touchscreen",Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i7 4770 (3.40 GHz),8 GB DDR3 1 TB HDD,Windows 7 Professional 64-bit (Downgrade from Win8),"1.6""",NVIDIA Quadro K2000 2GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ASUS,,,AMD FX-Series  FX-8300 (3.30GHz),8GB DDR3  1TB  HDD,Windows 8.1 64-Bit,AMD Radeon R5 235X 1 GB GDDR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i5 Processor Model i5-4590S Processor Speed 3 GHz,500 GB HDD,Windows 7 Professional,"23""",Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,A8-Series APU A8 PRO-7600B (3.10 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional Upgradable to Windows 8.1 Pro,No Screen,AMD Radeon R7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Warranty,Limited Warranty period (parts):3 years,Limited Warranty period (labor):3 years,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Intel Core i3 Processor Model i3-4160 Processor Speed 3.60 GHz,Standard Memory 6 GB Memory Technology DDR3 SDRAM 1 TB HDD,Windows 7 Professional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Phenom J2900 (2.41 GHz),4 GB DDR3 500 GB HDD,Windows 8.1 Pro,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Manufacturer Contact Info,Website:,No re-stocking fees,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 6500T (2.50 GHz),8 GB DDR4 500 GB HDD,Windows 7 Professional 64-Bit (available through downgrade rights from Windows 10 Pro),Intel HD Graphics 530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,DELL,,,Intel Core i7 4790 (3.6 GHz),8 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit,"1.6""",NVIDIA GeForce GT 720 1GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i3 4130T (2.90 GHz),8 GB DDR3 1 TB HDD,Windows 8.1 64-Bit,No Screen,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Acer America,,,Intel Core i3 Processor Model i3-4160 Processor Speed 3.60 GHz,500 GB HDD,Windows 7 Professional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Intel Core i3 4150 (3.50 GHz),8 GB DDR3 500 GB HDD,Windows 8 Pro,Support Phone:1-800-816-2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 4590T (2.0 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit / Windows 8.1 Pro 64-Bit downgrade,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i5 4590 (3.30 GHz),4 GB DDR3 500 GB HDD,Intel HD Graphics 4600,Windows 7 Professional 64 preinstalled through downgrade rights in Windows 8.1 Pro 64-bit,Screen sells seperately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A10-Series APU A10 PRO-7850B (3.70 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit Pre-installed with Windows 8.1 Pro license,AMD Radeon R7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Click to view the photo gallery,,,Intel Core i5 3.2-3.6Ghz,8 GB DDR2 1 TB HDD 8GB DDR3 SSD,"27""",NVIDIA GeForce GT 755M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 Processor Model i5-4590 Processor Speed 3.30 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM,Limited Warranty period (labor):1 year,Support Phone:1-800-WWW-DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Intel Core i7 4790 (3.6 GHz),8 GB DDR3 1 TB HDD,Windows 8.1 64-Bit,No Screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i7 4790 (3.6 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit with Windows 8.1 Pro License,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Pentium G3260 (3.3 GHz),4GB DDR3L 500 GB HDD,Windows 7 Professional 64-Bit / Windows 8.1 Pro,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i3 Processor Model i3-4160 Processor Speed 3.60 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,DELL,,,Intel Core i7 4765T (2 GHz),8 GB DDR3 2 TB HDD,Windows 8.1 64-Bit,"1.6""",NVIDIA GeForce GTX GPU 2 GB GDDR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,AMD FX-Series  FX-8300 (3.30GHz),8GB DDR3  2TB  HDD,Windows 8.1 64-Bit,AMD Radeon R9 270 2 GB GDDR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i5 4590 (3.30 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit / Windows 8.1 Pro downgrade,No Screen,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,AMD FX-Series FX-770K (3.50 GHz),8 GB DDR3 1 TB HDD 128 GB SSD,Windows 10 Home 64-Bit,"18.5""",AMD Radeon R9 360 2 GB GDDR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 Processor Model i5-4590S Processor Speed 3 GHz,500 GB HDD,Windows 8.1 Pro,"23""",Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i3 Processor Model i3-4170 Processor Speed 3.70 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Celeron 2955U (1.4 GHz),4 GB DDR3 16GB SSD HDD,Google Chrome OS,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i5 Processor Model i5-4590T Processor Speed 2 GHz,Standard Memory 4 GB Memory Technology DDR3L SDRAM,Windows 8.1 Pro,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A8-Series APU A8 PRO-8650B (3.2 GHz),4 GB DDR3 128 GB SSD,Windows 7 Professional 64-Bit (available through downgrade rights from Windows 10 Pro),AMD Radeon R7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Pentium G3250T (2.80 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit / Windows 8.1 Pro 64-Bit downgrade,Intel HD Graphics Dynamic Video Memory Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 6500 (3.20 GHz),8 GB DDR4 500 GB HDD,Windows 7 Professional 64-Bit (available through downgrade rights from Windows 10 Pro),Intel HD Graphics 530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A-Series Processor Model A6 PRO-7400B Processor Speed 3.50 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM,Windows 7 Professional,Graphics Controller Manufacturer AMD Graphics Controller Model Radeon R5 Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZOTAC,,,Celeron 2957U (1.40 GHz),2 GB DDR3 32 GB SSD,Windows 10 Home,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Intel Core i3 Processor Model i3-4160 Processor Speed 3.60 GHz,Standard Memory 6 GB Memory Technology DDR3 SDRAM 1 TB HDD,Windows 7 Professional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4690 (3.50 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit with Windows 8.1 Pro License,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A-Series Processor Model A10-8750 Processor Speed 3.60 GHz,Standard Memory 8 GB Memory Technology DDR3 SDRAM 1 TB HDD,Windows 7 Professional,No Screen,Graphics Controller Manufacturer AMD Graphics Controller Model Radeon R7 Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590 (3.30 GHz),4 GB DDR3 500 GB HDD,Windows 7,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i5 4590S (3.0 GHz),4GB 500 GB HDD,Windows 7 Professional 64-Bit,No Screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lenovo,,,Intel Core i3 4130T (2.90 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-bit,No Screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Pentium G3250T (2.80 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64 with Windows 8.1 Pro License,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 6500T (2.50 GHz),4 GB DDR4 500 GB HDD,Windows 7 Professional 64-Bit (available through downgrade rights from Windows 10 Pro),Intel HD Graphics 530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,DELL,,,Intel Core i5 4570 (3.20GHz),4GB DDR3 500GB HDD,Windows 7 Professional 64-bit (available through downgrade rights from Windows 8 Professional),3 Years Dell Pro Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,A8-Series APU A8-7600 (3.10 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit,No Screen,AMD Radeon R7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i7 4790 (3.6 GHz),8 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,A-Series Processor Model A6-7400K Processor Speed 3.50 GHz,500 GB HDD,Windows 7 Professional,Graphics Controller Manufacturer AMD Graphics Controller Model Radeon R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590T (2.0 GHz),8 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit / Windows 8.1 Pro downgrade,No Screen,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 4590T (2.0 GHz),8 GB DDR3 500 GB HDD,Windows 7 Professional,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 4590 (3.30 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit / Windows 8.1 Pro 64-Bit downgrade,No Screen,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i3 4160 (3.60 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ASUS,,,Pentium Processor Model G3220 Processor Speed 3 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Lenovo,,,Intel Core i7 4770K (3.50 GHz),16 GB DDR3 1TB + 8GB SSHD HDD,Windows 8.1,No Screen,NVIDIA GeForce GTX 760 2GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590T (2.0 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit / Windows 8.1 Pro downgrade,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Intel Core i7 4790S (3.20 GHz),8 GB DDR3 1 TB HDD,Windows 8 Pro,Support Phone:1-800-816-2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 Processor Model i5-4210U Processor Speed 1.70 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,No Screen,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Lenovo,,,Pentium G2020 (2.90 GHz),4 GB DDR3 1 TB HDD,Windows 8,"12""",Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,synktech,,,OS: Windows 8;Without any pre-installed App,Connect: Support Wireless Display (Wifi),CPU: Intel Bay Trail CR,Z3735F (Intel AtomTM quad-core (4C/4T) SoC),Have the same functions with the no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i3 Processor Model i3-4150T Processor Speed 3 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 8.1 Pro,No Screen,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590 (3.30 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional with Windows 8.1 Pro License W7Pro 64-Bit,No Screen,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A-Series Processor Model A4 PRO-7350B Processor Speed 3.40 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,"23""",Graphics Controller Manufacturer AMD Graphics Controller Model Radeon R5 Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Pentium 3558U (1.7 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit / Windows 8.1 Pro downgrade,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i7 4600U (2.10 GHz),8 GB DDR3 16 GB SSD,Google Chrome OS,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A4-Series APU A4 PRO-7300B (3.80 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit Pre-installed with Windows 8.1 Pro license,AMD Radeon HD 8470D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4690S (3.20 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit Pre-installed with Windows 8.1 Pro license,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fujitsu,,,Intel Core i3 4160 (3.60 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit / Windows 8.1 Pro,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590T (2.0 GHz),8 GB DDR3 500 GB SSHD HDD,Windows 7 Professional 64-Bit with Windows 10 Pro License,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Pentium Processor Model G3250 Processor Speed 3.20 GHz,500 GB HDD,Windows 7 Professional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i7 4790 (3.6 GHz),4 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit (available through downgrade rights from Windows 8.1 Pro),Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 4590T (2.0 GHz),8 GB DDR3 128 GB SSD,Windows 7 Professional 64-Bit / Windows 8.1 Pro 64-Bit downgrade,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Hewlett-Packard,,,Intel Core i3 4130 (3.40 GHz),4 GB DDR3 1 TB HDD,Windows 7 Home Premium 64-Bit,"18.6""",Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Intel Core i5 Processor Model i5-4590 Processor Speed 3.20 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590 (3.30 GHz),8 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit with Windows 8.1 Pro License,"18.5""",Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,A4-Series APU A4-6300B (3.70 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit,AMD Radeon HD 8370D,Small Form Factor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lenovo,,,A4-Series APU A4-5000 (1.5 GHz),4 GB DDR3 500 GB HDD,Windows 8 64-bit,"15""",AMD Radeon HD 8330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A-Series Processor Model A8-6410 Processor Speed 2 GHz,Standard Memory 8 GB Memory Technology DDR3 SDRAM 1 TB HDD,Windows 7 Professional,Graphics Controller Manufacturer AMD Graphics Controller Model Radeon R5 Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 Processor Model i5-4460 Processor Speed 3.20 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 Processor Model i5-4590T Processor Speed 2 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hewlett-Packard,,,A-Series Processor Model A8-8650B Processor Speed 3.20 GHz,Standard Memory 4 GB Memory Technology DDR3L SDRAM 1 TB HDD,Graphics Controller Manufacturer AMD Graphics Controller Model Radeon R7 Graphics,Support Phone:1-800-474-6836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,A8-Series APU A8-6500B (3.5 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit / Windows 8.1 Pro 64-Bit downgrade,No Screen,AMD Radeon HD 8570D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Pentium G3450T (2.90 GHz),4 GB DDR3 500 GB HDD 8 GB SSD,Windows 7 Professional 64-Bit / Windows 8.1 Pro downgrade,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Hewlett-Packard,,,Intel Core i7 4790 (3.6 GHz),16 GB DDR3 256 GB SSD,Windows 7 Professional 64-Bit / Windows 8.1 Pro downgrade,NVIDIA Quadro K2200 4 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590T (2.0 GHz),8 GB DDR3 500 GB + 8 GB SSHD HDD,Windows 7 Professional 64-Bit / Windows 8 Pro downgrade,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590T (2.0 GHz),4 GB DDR3 500 GB HDD,Windows 7,"23""",Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4590 (3.30 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit with Windows 8.1 Pro License,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,DELL,,,Intel Core i3 4130 (3.40 GHz),4 GB DDR3 1 TB HDD,Windows 8.1 (64Bit),"16""",Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,DELL,,,Intel Core i5 4460 (3.2 GHz),8 GB DDR3 1 TB HDD,Windows 10 Home,No Screen,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,DELL,,,Intel Core i3 4160 (3.60 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Intel Core i3 4030U (1.90 GHz),4 GB DDR3 16 GB SSD,Google Chrome OS,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Celeron Processor Model G1840 Processor Speed 2.80 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i5 4590 (3.30 GHz),4 GB DDR3 500 GB HDD,Intel HD Graphics 4600,Windows 7 Professional 64 preinstalled through downgrade rights in Windows 8.1 Pro 64-bit,Screen sells seperately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i3 Processor Model i3-4360T Processor Speed 3.20 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 7 Professional,"21.5""",Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i3 Processor Model i3-4150 Processor Speed 3.50 GHz,Standard Memory 4 GB Memory Technology DDR3 SDRAM 500 GB HDD,Windows 8.1 Pro,Graphics Controller Manufacturer Intel Graphics Contro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,A8-Series APU A8 PRO-7600B (3.10 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-bit,No Screen,AMD Radeon R7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AOpen,,,Celeron Processor Model N2930 Processor Speed 1.83 GHz,Standard Memory 4 GB Memory Technology DDR3L SDRAM,Chrome OS,"21.5""",Graphics Controller Manufacturer Intel Graphics Controller Model HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Hewlett-Packard,,,A4-Series APU A4-5000 (1.5 GHz),2 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit / Windows 8.1 Pro downgrade,"10.4""",AMD Radeon HD 8330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fujitsu,,,Intel Xeon E3-1271V3 E3-1271V3 3.6 GHz,8 GB DDR3 1 TB HDD 128 GB SSD,Microsoft Windows 7 Professional 64-Bit,No Screen,NVIDIA Quadro K2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Intel Core i7 6700 (3.4 GHz),16 GB DDR3 2 TB HDD,Windows 10 Home 64-Bit,AMD Radeon R9 370 2 GB,NVIDIA GeForce GTX 960 2 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):1 year,Limited Warranty period (labor):1 year,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Celeron J1900 (2.00 GHz),4 GB 500 GB HDD,Windows 8 Pro,NVIDIA GeForce 820M 512 MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Velocity Micro,,,Intel Core i7 4790K (4.0GHz),16GB DDR3 1TB HDD + 250GB SDD,Windows 10 Home,NVIDIA GeForce GTX 970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acer America,,,Intel Core i7 4770 (3.40 GHz),8 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Intel Core i5 4210U (1.7 GHz),0 MB,Intel HD Graphics 4400,Support Phone:1-888-678-3688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):1 year,Limited Warranty period (labor):1 year,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Click to view the photo gallery,,,1.33 GHz Intel Quad Core CPU with 2 GB RAM,32 GB capacity - up to a 128 GB MicroSD Card slot,Multi-Core Intel Graphics Processor,Windows 8.1,USB2.0 port, Micro USB,HDMI output (1080p),802.11 b/g/n Wi-Fi,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,XEON E5-1630 v3 (3.7 GHz),4 GB DDR3 180 GB SSD,Windows 7 Professional 64-Bit / Windows 8.1 Pro downgrade,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,HP 550t Pavilion Desktop,4th Gen Intel Core i5-4460,8GB DDR3-1600,1TB 7200RPM,Super DVD Burner,Windows 8.1 64,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 6500T (2.50 GHz),4 GB 500 GB HDD,Windows 7 Professional 64-Bit (available through downgrade rights from Windows 10 Pro),Intel HD Graphics 530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Acer America,,,A6-Series APU A6-6310 (1.80 GHz),4 GB DDR3 1 TB HDD,Windows 8.1 with Bing,"10""",AMD Radeon R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Click to view the photo gallery,,,Intel Atom 1.33 ghz up to 1.83 ghz,2 GB DDR3 32 GB HDD,Windows 10 Home,No Screen,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
